quadweek,year_week,basket,product BS,CountProduct_W,StockQty_W,Stock$_W,AvgAgeStock,PurchaseQty,Purchase$,AvgListPrice,SoldQty,SoldQty_In,SoldQty_Out,SoldQty_OutByCondition,SoldQty_OutByMinPrice,SoldQty_none,SoldToStock_W,SoldToStock_W_In,SoldToStock_W_Out,SoldToStock_W_OutByCondition,SoldToStock_W_OutByMinPrice,SoldToStock_W_none,AvgSalesPeriod,AvgSalesPeriod_In,AvgSalesPeriod_Out,AvgSalesPeriod_OutByCondition,AvgSalesPeriod_OutByMinPrice,AvgSalesPeriod_none,Revenue,Revenue_In,Revenue_Out,Revenue_OutByCondition,Revenue_OutByMinPrice,Revenue_none,AvgSalePrice,AvgSalePrice_In,AvgSalePrice_Out,AvgSalePrice_OutByCondition,AvgSalePrice_OutByMinPrice,AvgSalePrice_none,Recap,Recap_In,Recap_Out,Recap_OutByCondition,Recap_OutByMinPrice,Recap_none,RecapPerStockQty_W,RecapPerStockQty_W_In,RecapPerStockQty_W_Out,RecapPerStockQty_W_OutByCondition,RecapPerStockQty_W_OutByMinPrice,RecapPerStockQty_W_none,RecapPerStock$_W,RecapPerStock$_W_In,RecapPerStock$_W_Out,RecapPerStock$_W_OutByCondition,RecapPerStock$_W_OutByMinPrice,RecapPerStock$_W_none,Margin,Margin_In,Margin_Out,Margin_OutByCondition,Margin_OutByMinPrice,Margin_none,MarginUnit,MarginUnit_In,MarginUnit_Out,MarginUnit_OutByCondition,MarginUnit_OutByMinPrice,MarginUnit_none,RecapUnit,RecapUnit_In,RecapUnit_Out,RecapUnit_OutByCondition,RecapUnit_OutByMinPrice,RecapUnit_none,Avg_Basket_IRR,Avg_Basket_Velocity,Avg_Basket_Margin,Avg_IRR,Avg_Margin,Avg_SaleDuration,FDR
18,2026-22,5454,none,7,17.286,393.469,14.97532408,,,170.3061263,4,,,,,4,23.14%,,,,,0.231401134,5.25,,,,,5.25,663.8,,,,,663.8,165.95,,,,,165.95,527.96,,,,,527.96,30.54263566,,,,,30.54263566,1.342,,,,,1.341808376,441.6,,,,,441.6,110.4,,,,,110.4,131.99,,,,,131.99,5,4,5,2.915318385,61.24926183,30.11078214,64.29%
18,2026-22,5455,BasketDiscountInMarket,675,798.827,18756.027,27.64187979,170,3701.28,167.1139522,137,127,3,4,,3,17.15%,15.90%,0.003755507,0.005007342,,0.003755507,24.05839416,24,5,47,,15,20481.01,19071.04,293.76,599.07,,517.14,149.4964234,150.1656693,97.92,149.7675,,172.38,14027.76,13061.67,191.71,412.77,,361.61,17.56044801,16.35106225,0.239989384,0.516720141,,0.452676237,0.748,0.69639855,0.010221248,0.022007326,,0.019279669,10754.25,10031.88,126.94,307.78,,287.65,78.49817518,78.9911811,42.31333333,76.945,,95.88333333,102.3924088,102.8477953,63.90333333,103.1925,,120.5366667,5,4,5,2.472586609,53.04051901,33.0840603,25.30%
18,2026-22,5455,BasketDiscountOutOfMarket,655,735.043,17379.993,24.26385428,125,2811.91,197.3937543,71,10,56,,,5,9.66%,1.36%,0.076186019,,,0.006802323,19.78873239,28.1,17.60714286,,,27.6,11753.97,1445.18,9521.01,,,787.78,165.5488732,144.518,170.0180357,,,157.556,8130.97,1003.34,6566.54,,,561.09,11.06189706,1.365008578,8.933545384,,,0.763343097,0.468,0.057729597,0.377821786,,,0.032283672,6444.24,756.27,5241.55,,,446.42,90.76394366,75.627,93.59910714,,,89.284,114.5207042,100.334,117.2596429,,,112.218,5,4,5,3.230204869,57.29842434,35.09875562,42.07%
18,2026-22,5455,BasketDiscountOutOfMarketByCondition,289,337.522,8184.208,25.36668217,53,1226.57,181.673671,50,3,,47,,,14.81%,0.89%,,0.139250182,,,17.36,12,,17.70212766,,,7855.56,482.99,,7372.57,,,157.1112,160.9966667,,156.8631915,,,5428.85,325.06,,5103.79,,,16.08443301,0.963077962,,15.12135505,,,0.663,0.039717954,,0.623614405,,,4214.73,255.93,,3958.8,,,84.2946,85.31,,84.22978723,,,108.577,108.3533333,,108.5912766,,,5,4,5,2.917322396,55.52486303,34.23756472,37.87%
18,2026-22,5455,none,80,81,1919.35,39.01851852,12,292.83,194.6307407,10,1,,,,9,12.35%,1.23%,,,,0.111111111,20.4,8,,,,21.77777778,1782.6,198.39,,,,1584.21,178.26,198.39,,,,176.0233333,1267.94,146.12,,,,1121.82,15.65358025,1.803950617,,,,13.84962963,0.661,0.07612994,,,,0.584479121,1003.28,124.53,,,,878.75,100.328,124.53,,,,97.63888889,126.794,146.12,,,,124.6466667,5,4,5,3.46244279,48.88432099,37.54876543,71.56%
18,2026-22,5545,BasketDiscountInMarket,39,44,978.56,6.784090909,14,302.26,115.2565909,8,7,,,,1,18.18%,15.91%,,,,0.022727273,10.625,11.85714286,,,,2,1075.27,965.82,,,,109.45,134.40875,137.9742857,,,,109.45,709.49,646.09,,,,63.4,16.12477273,14.68386364,,,,1.440909091,0.725,0.660245667,,,,0.064789078,526.96,485.15,,,,41.81,65.87,69.30714286,,,,41.81,88.68625,92.29857143,,,,63.4,5,5,4,1.730414477,20.30909091,8.681818182,0.00%
18,2026-22,5545,BasketDiscountOutOfMarket,39,42,937.74,7.595238095,15,365.45,121.4545238,4,1,3,,,,9.52%,2.38%,0.071428571,,,,11,12,10.66666667,,,,710.71,123.62,587.09,,,,177.6775,123.62,195.6966667,,,,514.81,87.4,427.41,,,,12.25738095,2.080952381,10.17642857,,,,0.549,0.093202807,0.455787318,,,,425.92,65.81,360.11,,,,106.48,65.81,120.0366667,,,,128.7025,87.4,142.47,,,,5,5,4,1.741674381,19.76452381,8.297619048,11.90%
18,2026-22,5545,BasketDiscountOutOfMarketByCondition,22,25.786,582.794,6.401970216,15,335.14,117.407314,4,,,2,,2,15.51%,,,0.077561467,,0.077561467,1.75,,,2.5,,1,504.42,,,271.59,,232.83,126.105,,,135.795,,116.415,343.78,,,177.68,,166.1,13.33204064,,,6.890560769,,6.441479873,0.590,,,0.304876166,,0.285006366,253.53,,,130.61,,122.92,63.3825,,,65.305,,61.46,85.945,,,88.84,,83.05,5,5,4,1.727667441,20.38812611,10.03870317,0.00%
18,2026-22,5545,none,9,9,189.98,481.5,8,187.78,119.86,7,,,,,7,77.78%,,,,,0.777777778,1.142857143,,,,,1.142857143,876.21,,,,,876.21,125.1728571,,,,,125.1728571,603.96,,,,,603.96,67.10666667,,,,,67.10666667,3.179,,,,,3.179071481,437.77,,,,,437.77,62.53857143,,,,,62.53857143,86.28,,,,,86.28,5,5,4,1.858765,20.46111111,1.944444444,0.00%
18,2026-22,5553,none,3,40.429,996.103,15.27285236,5,107.95,173.7320705,6,,,,,6,14.84%,,,,,0.148408321,19.83333333,,,,,19.83333333,868.52,,,,,868.52,144.7533333,,,,,144.7533333,581.1,,,,,581.1,14.37334587,,,,,14.37334587,0.583,,,,,0.583373406,413.2,,,,,413.2,68.86666667,,,,,68.86666667,96.85,,,,,96.85,5,5,5,2.486498737,81.55678968,8.419228277,15.49%
18,2026-22,5554,BasketDiscountInMarket,158,406.409,9388.837,28.56158005,147,3213.16,155.231882,169,169,,,,,41.58%,41.58%,,,,,15.82248521,15.82248521,,,,,22498.78,22498.78,,,,,133.1288757,133.1288757,,,,,15070.86,15070.86,,,,,37.08298783,37.08298783,,,,,1.605,1.605189226,,,,,11134.15,11134.15,,,,,65.88254438,65.88254438,,,,,89.17668639,89.17668639,,,,,5,5,5,1.907207804,60.089226,11.81277897,11.93%
18,2026-22,5554,BasketDiscountOutOfMarket,15,26.285,613.437,12.44585566,8,217.9,181.5307967,11,1,10,,,,41.85%,3.80%,0.380445121,,,,20.45454545,19,20.6,,,,1685.24,197.4,1487.84,,,,153.2036364,197.4,148.784,,,,1194.76,154.53,1040.23,,,,45.45406125,5.879018452,39.5750428,,,,1.948,0.251908509,1.695740557,,,,926.45,132.94,793.51,,,,84.22272727,132.94,79.351,,,,108.6145455,154.53,104.023,,,,5,5,5,2.821722033,76.11266045,14.76632414,25.22%
18,2026-22,5554,BasketDiscountOutOfMarketByCondition,7,13.75,313.332,12.46130945,2,43.18,207.2560058,7,2,,5,,,50.91%,14.55%,,0.363636364,,,20.28571429,14,,22.8,,,1092.05,264.45,,827.6,,,156.0071429,132.225,,165.52,,,798.75,189.61,,609.14,,,58.09090909,13.78981818,,44.30109091,,,2.549,0.605140873,,1.944072102,,,628.29,143.58,,484.71,,,89.75571429,71.79,,96.942,,,114.1071429,94.805,,121.828,,,5,5,5,3.339721891,98.51468655,16.28499782,13.66%
18,2026-22,5555,BasketDiscountInMarket,637,831.373,18832.279,20.26128713,304,6626.17,151.3451311,327,308,11,5,,3,39.33%,37.05%,0.013231125,0.006014148,,0.003608489,8.636085627,8.512987013,10,6.4,,20,42778.16,40388.29,1367.81,529.04,,493.02,130.8200612,131.1308117,124.3463636,105.808,,164.34,28807.65,27167.47,924.96,365.32,,349.9,34.65069229,32.67783534,1.112569208,0.439417686,,0.420870055,1.530,1.442601291,0.04911567,0.019398608,,0.018579801,21307.63,20114.38,661.07,249.32,,282.86,65.16094801,65.30642857,60.09727273,49.864,,94.28666667,88.09678899,88.20607143,84.08727273,73.064,,116.6333333,5,5,5,2.083455898,55.16439355,10.33066311,4.59%
18,2026-22,5555,BasketDiscountOutOfMarket,262,306.793,6938.736,13.74382081,112,2484.78,172.0536913,121,8,105,2,,6,39.44%,2.61%,0.342250312,0.006519054,,0.019557161,9.421487603,6.125,10.25714286,3.5,,1.166666667,18852.52,1058.88,16595.81,223.79,,974.04,155.8059504,132.36,158.0553333,111.895,,162.34,13131.87,716.93,11611.3,143.12,,660.52,42.80368196,2.336852536,37.84734332,0.466503473,,2.15298263,1.893,0.103322853,1.673402764,0.020626235,,0.09519313,10429.25,541.24,9256.55,99.94,,531.52,86.19214876,67.655,88.15761905,49.97,,88.58666667,108.5278512,89.61625,110.5838095,71.56,,110.0866667,5,5,5,2.821660845,57.51708025,10.13150007,4.41%
18,2026-22,5555,BasketDiscountOutOfMarketByCondition,110,127.249,2937.076,32.3350004,43,950.22,162.4720175,48,3,,42,,3,37.72%,2.36%,,0.330061533,,0.023575824,6.437497917,17.66666667,,5.999997619,,1.333333333,7384.48,440.35,,6467.33,,476.8,153.8433333,146.7833333,,153.9840476,,158.9333333,5199.59,325.65,,4549.51,,324.43,40.86153919,2.559155671,,35.75281535,,2.549568169,1.770,0.110875578,,1.548992944,,0.110460199,4108.68,255.31,,3593.71,,259.66,85.5975,85.10333333,,85.56452381,,86.55333333,108.3247917,108.55,,108.3216667,,108.1433333,5,5,5,2.529961977,53.18858317,10.60978813,5.64%
18,2026-22,5555,none,19,19.75,447.12,423.7594937,12,266.67,186.2897468,12,,1,,,11,60.76%,,0.050632911,,,0.556962025,2.75,,6,,,2.454545455,2379.02,,109.32,,,2269.7,198.2516667,,109.32,,,206.3363636,1764.35,,64.68,,,1699.67,89.33417722,,3.274936709,,,86.05924051,3.946,,0.144659152,,,3.801373233,1498.76,,43.63,,,1455.13,124.8966667,,43.63,,,132.2845455,147.0291667,,64.68,,,154.5154545,5,5,5,3.551721924,54.7656962,6.97721519,1.11%
18,2026-23,1111,BasketDiscountInMarket,5,668.858,15954.682,284.2308097,11,237.49,47.00406058,7,5,,,2,,1.05%,0.75%,,,0.002990171,,382.4285571,354.79998,,,451.5,,345.22,275.64,,,69.58,,49.31714286,55.128,,,34.79,,191.35,159.63,,,31.72,,0.28608464,0.238660523,,,0.047424117,,0.012,0.010005214,,,0.001988131,,25.04,32.79,,,-7.75,,3.577142857,6.558,,,-3.875,,27.33571429,31.926,,,15.86,,1,1,1,-0.8183027,-7.026880922,1227.586576,70.41%
18,2026-23,1111,BasketDiscountOutOfMarketByMinPrice,21,2935.857,69567.248,330.7291603,42,904.17,36.99114376,41,,,,41,,1.40%,,,,0.013965258,,238.3170415,,,,238.3170415,,1609.99,,,,1609.99,,39.26804878,,,,39.26804878,,752.35,,,,752.35,,0.256262481,,,,0.256262481,,0.011,,,,0.010814716,,-261.79,,,,-261.79,,-6.385121951,,,,-6.385121951,,18.35,,,,18.35,,1,1,1,-0.880194116,-13.59246676,1266.431316,82.18%
18,2026-23,1112,BasketDiscountInMarket,11,778.856,18580.726,243.3541186,28,604.52,44.49397289,3,3,,,,,0.39%,0.39%,,,,,246.6666667,246.6666667,,,,,162.99,162.99,,,,,54.33,54.33,,,,,87.26,87.26,,,,,0.112036115,0.112036115,,,,,0.005,0.004696264,,,,,11.29,11.29,,,,,3.763333333,3.763333333,,,,,29.08666667,29.08666667,,,,,1,1,1,-0.729254234,-9.210600547,675.1473758,61.51%
18,2026-23,1112,BasketDiscountOutOfMarketByMinPrice,37,2505.142,58704.505,351.5273044,28,604.52,40.6721876,4,,,,4,,0.16%,,,,0.001596716,,531.75,,,,531.75,,169.56,,,,169.56,,42.39,,,,42.39,,61.98,,,,61.98,,0.024741112,,,,0.024741112,,0.001,,,,0.001055796,,-47.46,,,,-47.46,,-11.865,,,,-11.865,,15.495,,,,15.495,,1,1,1,-0.869634719,-11.02038494,1356.093503,78.20%
18,2026-23,1113,BasketDiscountInMarket,161,3051.139,72130.451,315.7814867,72,1554.48,42.99312187,52,48,2,,2,,1.70%,1.57%,0.000655493,,0.000655493,,323.3846115,319.0208292,208.5,,543,,2215.97,2059.37,68.58,,88.02,,42.61480769,42.90354167,34.29,,44.01,,832.1,790.56,26.58,,14.96,,0.272717828,0.25910324,0.008711501,,0.004903087,,0.012,0.010960142,0.000368499,,0.000207402,,-409.11,-359.57,-23.86,,-25.68,,-7.8675,-7.491041667,-11.93,,-12.84,,16.00192308,16.47,13.29,,7.48,,1,1,1,-0.804450369,-8.619687435,1202.054425,73.81%
18,2026-23,1113,BasketDiscountOutOfMarket,13,180.571,4401.847,334.0501809,2,43.18,39.75101578,3,,3,,,,1.66%,,0.016613963,,,,704,,704,,,,128.87,,128.87,,,,42.95666667,,42.95666667,,,,64.23,,64.23,,,,0.355704958,,0.355704958,,,,0.015,,0.014591602,,,,-17.43,,-17.43,,,,-5.81,,-5.81,,,,21.41,,21.41,,,,1,1,1,-0.839933851,-11.21697598,1164.567935,79.63%
18,2026-23,1113,BasketDiscountOutOfMarketByCondition,2,23.285,560.202,74.23356728,1,21.59,43.69157612,10,,,10,,,42.95%,,,0.429461026,,,109.39998,,,109.39998,,,421.16,,,421.16,,,42.116,,,42.116,,,241.32,,,241.32,,,10.36375349,,,10.36375349,,,0.431,,,0.430773185,,,5.55,,,5.55,,,0.555,,,0.555,,,24.132,,,24.132,,,1,1,1,-0.622268018,-6.453203779,304.7875555,80.98%
18,2026-23,1113,BasketDiscountOutOfMarketByMinPrice,224,5171.566,120043.515,367.5805437,96,2072.64,40.80557789,81,1,,,80,,1.57%,0.02%,,,0.015469202,,214.0740765,26,,,216.4250025,,3296.26,40.13,,,3256.13,,40.6945679,40.13,,,40.701625,,1323.95,10.06,,,1313.89,,0.256005628,0.001945252,,,0.254060376,,0.011,8.38029E-05,,,0.010945114,,-572.19,-15.7,,,-556.49,,-7.064074074,-15.7,,,-6.956125,,16.34506173,10.06,,,16.423625,,1,1,1,-0.860158114,-9.62169788,1433.495041,80.12%
18,2026-23,1114,BasketDiscountInMarket,516,1815.069,43064.839,296.3524373,55,1187.45,43.11515219,60,58,,,2,,3.31%,3.20%,,,0.001101886,,292.933335,286.9137948,,,467.5,,2694.26,2608.24,,,86.02,,44.90433333,44.96965517,,,43.01,,1299.43,1255.85,,,43.58,,0.715912177,0.691902071,,,0.024010107,,0.030,0.029161841,,,0.001011962,,-162.23,-164.11,,,1.88,,-2.703833333,-2.829482759,,,0.94,,21.65716667,21.65258621,,,21.79,,1,1,1,-0.774854579,-6.993676604,1006.128856,71.01%
18,2026-23,1114,BasketDiscountOutOfMarket,234,784.427,19308.562,334.6375025,11,244.89,43.82679653,16,,15,,1,,2.04%,,0.019122238,,0.001274816,,370.4375,,392.4,,41,,727.3,,684.11,,43.19,,45.45625,,45.60733333,,43.19,,327.07,,312.99,,14.08,,0.416954031,,0.399004624,,0.017949408,,0.017,,0.016209907,,0.00072921,,-66.09,,-61.19,,-4.9,,-4.130625,,-4.079333333,,-4.9,,20.441875,,20.866,,14.08,,1,1,1,-0.799537769,-6.503587243,1138.763142,81.98%
18,2026-23,1114,BasketDiscountOutOfMarketByCondition,59,154.715,4108.129,209.6523055,1,21.59,45.06480891,4,,2,2,,,2.59%,,0.012926995,0.012926995,,,328.25,,503,153.5,,,159.86,,80.1,79.76,,,39.965,,40.05,39.88,,,87.9,,47.46,40.44,,,0.568141421,,0.306757587,0.261383835,,,0.021,,0.011552704,0.009843897,,,-16.39,,-5.07,-11.32,,,-4.0975,,-2.535,-5.66,,,21.975,,23.73,20.22,,,1,1,1,-0.723627711,-6.280630126,738.4714364,84.54%
18,2026-23,1114,BasketDiscountOutOfMarketByMinPrice,581,2410.956,54658.648,400.9724283,46,993.14,41.65516051,49,4,,5,36,4,2.03%,0.17%,,0.002073866,0.014931836,0.001659093,197.9183673,455.25,,358,152.3333333,150.75,2037.27,163.29,,193.9,1520.12,159.96,41.57693878,40.8225,,38.78,42.22555556,39.99,877,51.17,,84.98,678.77,62.08,0.36375612,0.021223946,,0.035247429,0.281535623,0.025749122,0.016,0.000936174,,0.00155474,0.012418346,0.001135776,-277.47,-50.89,,-33.14,-164.08,-29.36,-5.662653061,-12.7225,,-6.628,-4.557777778,-7.34,17.89795918,12.7925,,16.996,18.85472222,15.52,1,1,1,-0.840902704,-6.977393963,1395.070937,77.94%
18,2026-23,1114,none,17,48,1343.99,305.3541875,,,48.34979167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,-0.775222167,-5.333333333,1222.981667,89.33%
18,2026-23,1115,BasketDiscountInMarket,537,580.387,13944.96,253.1681944,34,734.06,41.80833434,26,21,1,,3,1,4.48%,3.62%,0.001722988,,0.005168965,0.001722988,107.8076923,94.52380952,209,,202.6666667,1,1209.38,1001.05,43.15,,120.73,44.45,46.51461538,47.66904762,43.15,,40.24333333,44.45,532.13,455.73,8.35,,46.7,21.35,0.916853754,0.78521745,0.014386952,,0.080463553,0.0367858,0.038,0.032680624,0.000598783,,0.00334888,0.001531019,-40.35,-15.37,-10.94,,-13.8,-0.24,-1.551923077,-0.731904762,-10.94,,-4.6,-0.24,20.46653846,21.70142857,8.35,,15.56666667,21.35,1,1,1,-0.733724687,-5.618564871,486.9246029,62.40%
18,2026-23,1115,BasketDiscountOutOfMarket,592,600.714,15781.781,391.6176606,16,345.44,42.00729968,11,1,10,,,,1.83%,0.17%,0.016646857,,,,136.3636364,214,128.6,,,,484.63,47.79,436.84,,,,44.05727273,47.79,43.684,,,,152.11,10.43,141.68,,,,0.25321534,0.017362672,0.235852669,,,,0.010,0.000660889,0.008977441,,,,-107.12,-16.85,-90.27,,,,-9.738181818,-16.85,-9.027,,,,13.82818182,10.43,14.168,,,,1,1,1,-0.765852338,-4.736731839,703.9361094,84.34%
18,2026-23,1115,BasketDiscountOutOfMarketByCondition,119,122.857,3516.106,242.1719108,2,43.18,45.90526547,4,,,3,1,,3.26%,,,0.024418633,0.008139544,,300.5,,,359,125,,200.47,,,154.88,45.59,,50.1175,,,51.62666667,45.59,,90.17,,,69.83,20.34,,0.733942714,,,0.568384382,0.165558332,,0.026,,,0.019860038,0.005784809,,-48.3,,,-43.13,-5.17,,-12.075,,,-14.37666667,-5.17,,22.5425,,,23.27666667,20.34,,1,1,1,-0.703038065,-5.093303597,470.8129166,80.11%
18,2026-23,1115,BasketDiscountOutOfMarketByMinPrice,552,572.856,13716.752,333.6194263,18,388.62,39.00887607,8,,,,8,,1.40%,,,,0.013965115,,174,,,,174,,357.85,,,,357.85,,44.73125,,,,44.73125,,109.34,,,,109.34,,0.190868211,,,,0.190868211,,0.008,,,,0.007971275,,-73.19,,,,-73.19,,-9.14875,,,,-9.14875,,13.6675,,,,13.6675,,1,1,1,-0.791978625,-4.981594223,685.0856446,80.72%
18,2026-23,1115,none,40,40.286,1109.559,273.3164451,8,172.72,42.94514074,1,,,,,1,2.48%,,,,,0.024822519,1,,,,,1,38.7,,,,,38.7,38.7,,,,,38.7,3.8,,,,,3.8,0.094325572,,,,,0.094325572,0.003,,,,,0.003424784,-17.79,,,,,-17.79,-17.79,,,,,-17.79,3.8,,,,,3.8,1,1,1,-0.751343237,-5.401237651,584.7374274,66.87%
18,2026-23,1122,BasketDiscountInMarket,3,194.857,4786.311,177.5754147,6,129.54,59.92860318,14,2,,,12,,7.18%,1.03%,,,0.061583623,,104.3571143,28,,,117.0833,,586.68,106.8,,,479.88,,41.90571429,53.4,,,39.99,,211.12,41.64,,,169.48,,1.083461205,0.213695171,,,0.869766034,,0.044,0.008699811,,,0.035409316,,-98.55,-3.89,,,-94.66,,-7.039285714,-1.945,,,-7.888333333,,15.08,20.82,,,14.12333333,,1,1,2,-0.578923863,0.603894189,615.5100734,58.20%
18,2026-23,1123,BasketDiscountInMarket,36,652.428,15247.541,285.8885231,17,367.03,54.17091147,12,12,,,,,1.84%,1.84%,,,,,433.75,433.75,,,,,517.76,517.76,,,,,43.14666667,43.14666667,,,,,257.92,257.92,,,,,0.395323315,0.395323315,,,,,0.017,0.016915514,,,,,-28.03,-28.03,,,,,-2.335833333,-2.335833333,,,,,21.49333333,21.49333333,,,,,1,1,2,-0.770702993,0.032570812,1429.114131,85.00%
18,2026-23,1123,BasketDiscountOutOfMarketByCondition,1,12,331.6,110.667,,,58.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,-0.490562,2.24,572.83,61.00%
18,2026-23,1123,BasketDiscountOutOfMarketByMinPrice,4,84,1655.32,673.3452024,,,46.20583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,-0.925411345,-1.25297619,2575.726667,100.00%
18,2026-23,1123,none,2,28,757.58,170.8929286,,,57.51142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,-0.615586143,0.551428571,861.6414286,92.71%
18,2026-23,1124,BasketDiscountInMarket,177,573.714,13047.851,317.0155249,11,237.49,51.78547769,10,9,1,,,,1.74%,1.57%,0.001743029,,,,298.3,313.7777778,159,,,,504.42,463.16,41.26,,,,50.442,51.46222222,41.26,,,,212.97,196.36,16.61,,,,0.371212834,0.342261127,0.028951708,,,,0.016,0.015049222,0.001273007,,,,-31.24,-23.69,-7.55,,,,-3.124,-2.632222222,-7.55,,,,21.297,21.81777778,16.61,,,,1,1,2,-0.693502447,-0.354516379,1121.713062,86.38%
18,2026-23,1124,BasketDiscountOutOfMarket,127,326.143,7533.443,372.351126,2,43.18,50.46417587,22,,22,,,,6.75%,,0.067455073,,,,346.6363682,,346.6363682,,,,992.2,,992.2,,,,45.1,,45.1,,,,502.9,,502.9,,,,1.541961655,,1.541961655,,,,0.067,,0.066755665,,,,2.68,,2.68,,,,0.121818182,,0.121818182,,,,22.85909091,,22.85909091,,,,1,1,2,-0.765046118,-0.759782611,1383.98289,92.16%
18,2026-23,1124,BasketDiscountOutOfMarketByCondition,36,95.286,2550.595,282.0138522,1,21.59,57.5296437,9,,,9,,,9.45%,,,0.09445249,,,119.8888889,,,119.8888889,,,446.28,,,446.28,,,49.58666667,,,49.58666667,,,245.78,,,245.78,,,2.579392566,,,2.579392566,,,0.096,,,0.096361829,,,1.12,,,1.12,,,0.124444444,,,0.124444444,,,27.30888889,,,27.30888889,,,1,1,2,-0.72115033,0.199985097,1250.201822,92.56%
18,2026-23,1124,BasketDiscountOutOfMarketByMinPrice,53,151.143,2475.521,695.7546796,2,43.18,41.24301026,3,,,,3,,1.98%,,,,0.019848753,,468,,,,468,,119.97,,,,119.97,,39.99,,,,39.99,,53.9,,,,53.9,,0.35661592,,,,0.35661592,,0.022,,,,0.021773194,,3.79,,,,3.79,,1.263333333,,,,1.263333333,,17.96666667,,,,17.96666667,,1,1,2,-0.869439037,-1.386288019,1911.526341,92.80%
18,2026-23,1124,none,16,35.286,847.341,249.3574583,,,52.2846211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,-0.773459947,-0.29341892,1383.339331,100.00%
18,2026-23,1125,BasketDiscountInMarket,392,406.428,8803.946,362.045591,8,172.72,47.63484487,6,5,,1,,,1.48%,1.23%,,0.00246046,,,252.6666667,259,,221,,,287.57,236.19,,51.38,,,47.92833333,47.238,,51.38,,,85.34,60.02,,25.32,,,0.209975691,0.147676833,,0.062298857,,,0.010,0.006817398,,0.002875983,,,-48.12,-48.48,,0.36,,,-8.02,-9.696,,0.36,,,14.22333333,12.004,,25.32,,,1,1,2,-0.663654126,-0.781375422,710.1533605,91.94%
18,2026-23,1125,BasketDiscountOutOfMarket,1040,1048.285,22832.358,443.7810626,5,107.95,46.9009981,20,,20,,,,1.91%,,0.019078781,,,,358.5,,358.5,,,,994.35,,994.35,,,,49.7175,,49.7175,,,,390.78,,390.78,,,,0.372780303,,0.372780303,,,,0.017,,0.017115184,,,,-53.66,,-53.66,,,,-2.683,,-2.683,,,,19.539,,19.539,,,,1,1,2,-0.689902588,-0.984735573,798.5533304,98.54%
18,2026-23,1125,BasketDiscountOutOfMarketByCondition,157,160,4314.76,338.84375,,,56.120375,4,,,4,,,2.50%,,,0.025,,,312.5,,,312.5,,,343.65,,,343.65,,,85.9125,,,85.9125,,,216.17,,,216.17,,,1.3510625,,,1.3510625,,,0.050,,,0.050100121,,,77.51,,,77.51,,,19.3775,,,19.3775,,,54.0425,,,54.0425,,,1,1,2,-0.59285115,-0.23725,651.265875,95.74%
18,2026-23,1125,BasketDiscountOutOfMarketByMinPrice,194,198,3364.11,611.9242424,,,40.75333333,1,,,,1,,0.51%,,,,0.005050505,,185,,,,185,,39.15,,,,39.15,,39.15,,,,39.15,,18.47,,,,18.47,,0.093282828,,,,0.093282828,,0.005,,,,0.005490308,,1.68,,,,1.68,,1.68,,,,1.68,,18.47,,,,18.47,,1,1,2,-0.798084323,-1.078636364,1123.32303,94.62%
18,2026-23,1125,none,112,114.143,2912.044,281.1149072,5,107.95,54.80404028,1,,,,,1,0.88%,,,,,0.00876094,291,,,,,291,48.72,,,,,48.72,48.72,,,,,48.72,23.03,,,,,23.03,0.201764453,,,,,0.201764453,0.008,,,,,0.007908534,0.73,,,,,0.73,0.73,,,,,0.73,23.03,,,,,23.03,1,1,2,-0.637126594,-0.001338146,771.8431091,98.25%
18,2026-23,1132,none,4,222.143,5381.114,285.7769588,4,86.36,63.33851794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,-0.731163478,5.529059615,1481.960673,81.14%
18,2026-23,1133,BasketDiscountInMarket,10,252.571,5902.088,319.8478282,7,151.13,60.91932324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,-0.750200269,4.89427753,1466.572373,88.00%
18,2026-23,1133,BasketDiscountOutOfMarket,4,58,1720.81,118.6038448,,,68.79103448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,-0.609243017,6.431034483,1114.783966,84.12%
